DayofYear,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District Of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Puerto Rico,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virgin Islands,Virginia,Washington,West Virginia,Wisconsin,Wyoming
1.0,36.54545454545455,27.5,113.2,37.42857142857143,67.0909090909091,22.833333333333332,14.5,35.0,-1.0,56.0,32.4,32.75,24.176470588235293,23.46153846153846,25.90909090909091,25.636363636363637,24.0,16.416666666666668,73.29411764705883,12.0,16.2,30.0,26.833333333333332,27.470588235294116,48.714285714285715,16.285714285714285,19.3,14.571428571428571,75.33333333333333,0.0,31.0,23.875,30.0,20.375,-1.0,22.61904761904762,18.666666666666668,18.857142857142858,33.083333333333336,34.285714285714285,12.5,29.0,13.333333333333334,17.75,53.416666666666664,46.8,-1.0,8.0,12.181818181818182,16.875,23.555555555555557,34.285714285714285,62.0
2.0,29.0,33.25,42.0,47.333333333333336,56.60526315789474,47.0,37.0,45.0,-1.0,44.81818181818182,36.53333333333333,9.333333333333334,28.1875,34.214285714285715,29.714285714285715,28.5,32.2,21.8,35.2,27.0,34.666666666666664,39.0,29.77777777777778,27.3125,29.5,30.625,17.166666666666668,17.5,34.5,8.0,48.81818181818182,60.0,43.357142857142854,36.888888888888886,37.666666666666664,20.333333333333332,31.8,32.05,52.611111111111114,10.0,26.0,32.375,20.0,18.785714285714285,29.61904761904762,53.5,40.0,-1.0,33.0,16.6,-1.0,27.833333333333332,-1.0
3.0,19.0,78.75,59.333333333333336,33.666666666666664,66.51219512195122,42.5,49.4,37.5,30.0,37.48,30.625,14.333333333333334,29.266666666666666,41.857142857142854,44.8125,36.2,-1.0,21.333333333333332,19.0,39.75,26.833333333333332,51.55555555555556,36.5,23.428571428571427,17.5,37.0,33.75,21.5,45.333333333333336,35.25,53.6,61.0,52.0,32.470588235294116,-1.0,29.8125,22.142857142857142,39.95,52.64,7.0,38.666666666666664,29.714285714285715,19.2,13.214285714285714,21.76923076923077,51.0,43.333333333333336,-1.0,34.0,21.423076923076923,25.0,35.07692307692308,60.0
4.0,21.5,59.333333333333336,64.25,19.8,59.68181818181818,15.6,51.75,34.333333333333336,32.0,28.0,17.5,14.333333333333334,23.6875,37.4,40.55555555555556,27.46153846153846,8.0,29.857142857142858,25.2,55.75,26.875,47.3,17.545454545454547,25.125,26.666666666666668,17.77777777777778,17.083333333333332,7.166666666666667,42.0,36.0,44.45454545454545,17.857142857142858,43.214285714285715,9.714285714285714,-1.0,33.24,11.6,23.761904761904763,38.25,20.333333333333332,33.333333333333336,12.2,26.333333333333332,22.428571428571427,27.333333333333332,43.2,31.0,17.0,16.933333333333334,17.208333333333332,16.0,24.25,32.0
5.0,28.142857142857142,72.66666666666667,76.0,48.0,55.61290322580645,51.0,9.5,-1.0,-1.0,32.25,24.5,21.333333333333332,23.058823529411764,28.46153846153846,29.166666666666668,18.666666666666668,-1.0,25.4,37.5,8.5,11.0,34.0,22.285714285714285,21.4,22.0,16.833333333333332,22.142857142857142,8.0,54.5,0.0,18.0,50.5,25.363636363636363,10.857142857142858,-1.0,18.875,16.25,27.35,20.2,14.0,13.0,16.4,8.75,15.0,30.625,53.6,-1.0,-1.0,16.666666666666668,18.04,-1.0,30.545454545454547,-1.0
6.0,40.0,54.0,65.0,43.0,50.44827586206897,27.666666666666668,30.5,-1.0,-1.0,44.27272727272727,35.8,25.0,22.2,24.727272727272727,30.6,23.22222222222222,44.0,22.428571428571427,-1.0,25.5,21.333333333333332,37.6,16.0,11.23076923076923,22.833333333333332,21.6,19.142857142857142,14.5,51.333333333333336,17.0,33.142857142857146,33.0,34.666666666666664,20.53846153846154,-1.0,23.41176470588235,15.25,25.5,32.416666666666664,9.0,29.666666666666668,25.0,13.333333333333334,16.153846153846153,30.875,54.0,36.0,-1.0,17.5,15.76,-1.0,16.6,-1.0
7.0,28.416666666666668,37.833333333333336,65.0,23.2,54.93939393939394,15.0,32.666666666666664,42.0,-1.0,44.888888888888886,28.285714285714285,34.666666666666664,26.11764705882353,30.615384615384617,35.75,21.25,28.0,24.125,26.25,42.25,23.2,37.0,22.75,14.0,26.0,14.857142857142858,21.90909090909091,8.8,46.0,1.0,34.666666666666664,12.666666666666666,38.785714285714285,26.736842105263158,-1.0,31.166666666666668,19.5,28.714285714285715,37.68181818181818,-1.0,18.0,38.5,11.5,14.23076923076923,23.75,33.25,6.0,8.0,28.8,15.458333333333334,31.333333333333332,18.363636363636363,22.5
8.0,38.666666666666664,75.5,64.0,49.0,50.878787878787875,47.0,32.75,-1.0,-1.0,45.22222222222222,28.23076923076923,32.0,24.466666666666665,21.2,23.333333333333332,16.2,-1.0,21.833333333333332,47.333333333333336,29.5,23.0,40.75,15.625,16.142857142857142,32.42857142857143,19.5,23.833333333333332,14.5,27.0,2.0,37.333333333333336,64.0,36.733333333333334,15.076923076923077,-1.0,20.105263157894736,28.5,23.1,35.083333333333336,-1.0,32.0,26.5,17.25,17.75,40.25,63.5,-1.0,-1.0,17.333333333333332,14.318181818181818,-1.0,15.0,-1.0
9.0,48.0,74.0,40.0,45.0,41.5,42.0,19.0,-1.0,-1.0,44.77777777777778,46.3125,30.333333333333332,24.285714285714285,31.384615384615383,35.166666666666664,33.125,45.0,27.0,32.0,16.666666666666668,20.0,36.5,21.375,33.411764705882355,51.142857142857146,21.2,30.2,27.0,27.0,13.0,-1.0,42.0,30.642857142857142,26.823529411764707,31.0,22.470588235294116,31.625,28.318181818181817,33.214285714285715,26.0,21.666666666666668,34.857142857142854,29.25,26.571428571428573,34.27272727272727,51.0,34.0,-1.0,27.333333333333332,24.75,26.0,32.8,-1.0
10.0,36.0,52.833333333333336,37.0,30.75,44.09090909090909,14.4,36.5,-1.0,-1.0,43.15,35.36363636363637,21.333333333333332,21.375,47.4,35.05882352941177,48.38461538461539,32.333333333333336,28.0,33.23076923076923,37.25,20.5,39.2,35.93333333333333,27.9375,43.57142857142857,28.2,27.916666666666668,28.5,32.0,29.0,38.75,9.0,38.0625,28.2,36.0,29.96,30.727272727272727,24.9,48.85,28.0,30.333333333333332,32.42857142857143,28.4,29.0,37.59090909090909,2.0,29.666666666666668,30.5,31.153846153846153,22.555555555555557,23.25,57.5,24.5
11.0,25.666666666666668,88.5,58.333333333333336,-1.0,50.516129032258064,42.4,42.75,36.0,-1.0,45.04,27.0,16.666666666666668,21.933333333333334,14.153846153846153,21.666666666666668,24.7,-1.0,10.666666666666666,35.0,35.0,22.333333333333332,44.0,7.5,21.928571428571427,31.833333333333332,18.857142857142858,32.57142857142857,16.0,38.0,34.5,38.25,34.0,40.46153846153846,23.6875,41.0,11.705882352941176,28.0,16.5,38.266666666666666,23.0,31.5,25.0,26.0,10.2,22.125,-1.0,43.0,-1.0,30.5,19.44,-1.0,14.818181818181818,-1.0
12.0,22.5,38.666666666666664,63.75,20.0,47.0,45.0,27.5,-1.0,-1.0,41.77272727272727,23.666666666666668,18.333333333333332,16.4,29.866666666666667,27.5,30.0,37.833333333333336,12.571428571428571,23.333333333333332,8.5,6.0,45.0,18.0,18.642857142857142,30.714285714285715,38.125,31.333333333333332,31.333333333333332,33.0,0.0,28.0,25.0,29.642857142857142,12.76923076923077,-1.0,12.5,29.571428571428573,13.95,23.5,15.0,20.0,15.2,31.2,12.071428571428571,31.5,45.0,-1.0,-1.0,34.0,14.153846153846153,-1.0,20.636363636363637,-1.0
13.0,31.7,32.5,64.0,21.714285714285715,54.55,19.833333333333332,35.5,31.333333333333332,34.0,40.19047619047619,30.428571428571427,30.5,17.066666666666666,36.6875,35.05555555555556,42.38461538461539,39.0,27.46153846153846,31.529411764705884,25.666666666666668,22.285714285714285,34.375,30.866666666666667,32.411764705882355,39.57142857142857,35.1,20.0,30.833333333333332,31.5,16.0,32.5,15.285714285714286,37.46666666666667,18.842105263157894,35.0,28.88,40.6,18.571428571428573,36.125,21.0,22.333333333333332,15.833333333333334,37.2,27.866666666666667,35.32,41.0,26.333333333333332,25.0,30.333333333333332,16.22222222222222,32.666666666666664,40.92857142857143,24.5
14.0,16.0,42.0,64.0,34.0,54.9,44.0,49.25,47.0,43.0,38.733333333333334,20.083333333333332,22.333333333333332,25.733333333333334,49.8,48.5,49.6,45.6,44.2,28.428571428571427,33.5,30.666666666666668,42.4,39.09090909090909,34.8235294117647,19.166666666666668,46.75,29.444444444444443,36.0,44.0,30.333333333333332,45.2,42.0,42.411764705882355,17.066666666666666,30.0,44.7,38.5,27.2,54.48148148148148,14.0,33.666666666666664,15.0,37.57142857142857,19.0,34.53846153846154,54.0,51.666666666666664,-1.0,36.0,20.928571428571427,33.0,47.0625,-1.0
15.0,23.285714285714285,40.75,60.5,37.666666666666664,55.892857142857146,37.0,46.5,61.0,41.0,36.375,24.333333333333332,24.333333333333332,35.0625,51.0,45.6875,51.5,53.5,32.9,31.2,29.5,29.4,39.666666666666664,42.416666666666664,35.5625,29.666666666666668,43.666666666666664,36.7,46.0,50.333333333333336,29.0,50.90909090909091,28.0,44.875,16.235294117647058,33.0,41.78947368421053,40.45454545454545,26.6,51.857142857142854,13.0,29.333333333333332,19.6,31.2,19.0,34.875,54.0,45.5,-1.0,29.0,21.51851851851852,-1.0,51.733333333333334,-1.0
16.0,18.90909090909091,26.857142857142858,51.666666666666664,26.571428571428573,61.94117647058823,21.333333333333332,34.75,38.0,-1.0,33.75,19.2,10.5,38.411764705882355,37.529411764705884,43.476190476190474,28.666666666666668,27.0,30.642857142857142,26.333333333333332,22.0,19.833333333333332,44.333333333333336,23.307692307692307,29.058823529411764,34.142857142857146,26.545454545454547,36.92307692307692,31.714285714285715,36.5,0.0,43.111111111111114,20.5,33.266666666666666,14.058823529411764,36.5,33.391304347826086,41.3,33.04545454545455,33.0,10.0,13.0,19.75,41.8,22.333333333333332,29.925925925925927,44.6,5.0,12.5,17.307692307692307,31.392857142857142,28.75,33.083333333333336,45.333333333333336
17.0,19.333333333333332,69.25,47.0,25.0,40.095238095238095,-1.0,14.5,-1.0,-1.0,34.4,18.166666666666668,15.0,32.6875,33.142857142857146,35.7,38.6,22.0,40.1,30.142857142857142,11.0,19.2,-1.0,17.0,29.75,30.428571428571427,25.333333333333332,42.5,14.0,23.0,3.0,30.0,35.0,29.53846153846154,15.23076923076923,32.375,19.058823529411764,14.833333333333334,34.77272727272727,22.4,10.0,7.0,20.0,37.0,18.0,28.571428571428573,58.0,-1.0,-1.0,21.666666666666668,37.793103448275865,-1.0,31.384615384615383,-1.0
18.0,28.142857142857142,79.25,75.0,-1.0,47.96666666666667,-1.0,22.0,-1.0,-1.0,37.142857142857146,29.4375,11.666666666666666,33.588235294117645,31.933333333333334,30.363636363636363,37.0,32.0,17.666666666666668,35.0,30.5,23.8,35.0,20.0,25.133333333333333,43.333333333333336,16.0,44.333333333333336,23.0,50.5,20.0,-1.0,30.0,22.2,22.133333333333333,33.0,16.058823529411764,13.833333333333334,31.61904761904762,31.647058823529413,11.0,8.0,24.6,34.5,16.923076923076923,22.2,37.0,43.0,-1.0,25.2,32.81481481481482,19.0,29.357142857142858,-1.0
19.0,12.25,44.42857142857143,74.5,7.6,53.44186046511628,17.571428571428573,34.666666666666664,34.0,-1.0,33.0,16.05,13.333333333333334,34.22222222222222,37.4375,38.35,31.75,10.0,26.46153846153846,12.0,23.0,22.333333333333332,40.285714285714285,26.846153846153847,19.857142857142858,13.666666666666666,16.9,36.13333333333333,18.166666666666668,54.0,8.0,32.375,14.833333333333334,32.416666666666664,13.1875,34.5,40.56,11.6,38.91304347826087,36.30434782608695,13.0,24.0,22.0,26.8,12.461538461538462,14.5,45.166666666666664,7.0,17.0,16.0,33.7,34.5,22.363636363636363,35.0
20.0,26.0,38.5,56.0,31.0,62.8421052631579,53.666666666666664,17.0,-1.0,-1.0,37.6,26.125,14.5,40.72222222222222,43.4,43.666666666666664,51.0,40.166666666666664,37.7,5.0,11.0,22.4,40.0,23.166666666666668,34.357142857142854,26.833333333333332,34.44444444444444,45.6,35.333333333333336,36.666666666666664,0.0,-1.0,48.0,25.11111111111111,19.214285714285715,33.6,31.823529411764707,24.25,48.36363636363637,26.8,12.0,11.5,23.6,32.333333333333336,24.133333333333333,21.571428571428573,69.875,-1.0,-1.0,24.666666666666668,38.766666666666666,41.0,32.63636363636363,-1.0
21.0,28.833333333333332,40.75,27.0,35.5,52.96153846153846,55.375,29.5,-1.0,-1.0,42.9375,34.785714285714285,18.333333333333332,43.833333333333336,57.333333333333336,51.583333333333336,64.0,44.833333333333336,45.6,10.0,40.0,23.25,48.0,29.0,42.5,43.57142857142857,42.888888888888886,43.22222222222222,45.666666666666664,23.0,23.0,-1.0,40.666666666666664,34.416666666666664,20.384615384615383,34.0,34.94444444444444,37.6,32.2,34.583333333333336,15.0,11.5,28.0,36.666666666666664,30.866666666666667,33.666666666666664,79.57142857142857,67.0,-1.0,23.25,29.928571428571427,37.0,53.92857142857143,54.0
22.0,32.875,22.571428571428573,32.0,42.42857142857143,44.592592592592595,22.0,60.25,49.333333333333336,-1.0,50.75,35.0,15.333333333333334,33.5,53.3125,51.63636363636363,44.0,24.25,45.13333333333333,36.42857142857143,47.25,41.0,57.0,54.8125,47.294117647058826,49.42857142857143,33.0,20.416666666666668,19.571428571428573,33.5,43.75,41.285714285714285,9.8,49.46666666666667,31.333333333333332,43.25,56.26086956521739,28.0,30.1,55.77777777777778,14.0,35.666666666666664,30.4,37.6,39.8125,27.357142857142858,44.25,37.666666666666664,12.5,38.375,23.846153846153847,58.63636363636363,58.294117647058826,3.0
23.0,37.57142857142857,35.25,41.666666666666664,32.5,47.3421052631579,42.0,79.5,64.33333333333333,63.0,50.35,38.714285714285715,13.0,36.666666666666664,49.6,44.75,45.6,31.666666666666668,40.3,39.333333333333336,60.0,62.4,68.7,53.63636363636363,46.35294117647059,61.714285714285715,25.0,35.3,30.333333333333332,48.25,52.25,67.45454545454545,51.0,59.8,36.75,40.333333333333336,50.10526315789474,17.0,32.9,75.0,12.0,53.333333333333336,34.5,52.166666666666664,40.5625,19.0,46.0,61.333333333333336,-1.0,55.0,24.384615384615383,52.0,63.06666666666667,-1.0
24.0,29.285714285714285,37.25,56.666666666666664,19.0,51.2,41.25,74.75,48.0,50.0,35.25,26.928571428571427,11.0,34.611111111111114,44.266666666666666,39.0,54.7,47.4,19.77777777777778,37.5,50.75,47.9,63.6,46.7,21.733333333333334,26.571428571428573,44.888888888888886,37.2,45.333333333333336,39.0,49.25,71.2,48.5,59.93333333333333,23.571428571428573,-1.0,29.941176470588236,25.333333333333332,30.61904761904762,64.22222222222223,15.0,55.0,28.166666666666668,38.666666666666664,15.5,27.125,48.166666666666664,60.0,-1.0,44.2,22.555555555555557,-1.0,49.785714285714285,-1.0
25.0,23.9,30.428571428571427,79.0,23.166666666666668,59.48837209302326,21.9,33.666666666666664,-1.0,-1.0,35.0,20.428571428571427,8.5,29.833333333333332,39.625,38.76190476190476,42.5,37.833333333333336,31.5,27.6,27.0,9.8,38.75,29.9375,20.25,33.285714285714285,36.18181818181818,23.583333333333332,28.0,47.0,22.0,37.5,16.0,31.692307692307693,10.2,-1.0,24.636363636363637,28.5,28.181818181818183,30.0,14.285714285714286,13.0,25.4,20.0,22.714285714285715,31.133333333333333,49.55555555555556,3.0,10.0,8.333333333333334,24.137931034482758,11.454545454545455,32.416666666666664,37.5
26.0,37.857142857142854,51.666666666666664,69.0,40.0,60.0,40.0,18.0,-1.0,-1.0,38.3,28.307692307692307,12.0,30.166666666666668,40.46666666666667,42.0,50.3,45.166666666666664,40.3,32.0,4.0,11.4,29.5,28.375,25.75,37.42857142857143,53.77777777777778,36.77777777777778,34.0,37.5,0.0,30.0,40.5,23.866666666666667,17.53846153846154,39.0,27.63157894736842,38.0,23.7,26.714285714285715,12.0,6.0,34.5,22.0,26.785714285714285,30.076923076923077,47.5,-1.0,-1.0,14.0,23.88888888888889,15.0,41.92307692307692,-1.0
27.0,28.142857142857142,35.75,51.0,34.0,46.92,37.25,21.333333333333332,-1.0,-1.0,39.42857142857143,29.4,13.333333333333334,29.25,52.733333333333334,53.2,48.4,38.2,50.0,30.0,18.666666666666668,14.2,26.0,19.428571428571427,16.642857142857142,39.714285714285715,44.55555555555556,29.5,34.333333333333336,6.0,-1.0,30.75,36.0,26.214285714285715,25.0625,46.333333333333336,40.0,37.9,25.15,31.333333333333332,13.0,12.333333333333334,26.5,21.333333333333332,30.866666666666667,34.64705882352941,-1.0,-1.0,-1.0,23.333333333333332,21.14814814814815,45.0,31.5,-1.0
28.0,31.333333333333332,22.714285714285715,31.333333333333332,43.75,45.25,6.6,10.5,49.0,-1.0,42.333333333333336,27.42105263157895,12.0,28.529411764705884,37.94117647058823,50.2,33.69230769230769,43.714285714285715,50.4,29.333333333333332,8.0,12.666666666666666,5.0,10.3,20.25,45.714285714285715,32.72727272727273,26.0,24.142857142857142,13.0,-1.0,-1.0,5.666666666666667,22.363636363636363,19.625,35.5,37.52173913043478,32.0,21.476190476190474,31.6,14.5,9.0,25.333333333333332,21.5,46.357142857142854,26.0,18.0,1.0,4.5,17.181818181818183,20.814814814814813,36.54545454545455,26.846153846153847,30.333333333333332
29.0,35.666666666666664,33.0,39.0,31.666666666666668,41.44444444444444,-1.0,11.5,-1.0,-1.0,44.07692307692308,40.642857142857146,10.666666666666666,28.58823529411765,43.4,39.666666666666664,53.5,42.4,45.2,25.5,15.0,15.6,-1.0,22.5,37.529411764705884,40.857142857142854,32.0,34.22222222222222,38.0,38.5,-1.0,-1.0,29.0,22.727272727272727,28.5,49.6,22.0,32.0,31.85,16.6,10.0,7.5,37.625,38.666666666666664,44.57142857142857,21.3,-1.0,-1.0,-1.0,26.25,24.692307692307693,33.0,41.46153846153846,-1.0
30.0,40.333333333333336,30.25,-1.0,38.333333333333336,45.06060606060606,50.0,23.0,-1.0,-1.0,43.0,43.38461538461539,15.5,31.6875,55.5625,46.214285714285715,67.7,43.0,43.8,19.666666666666668,27.5,31.142857142857142,37.4,34.4,57.529411764705884,42.857142857142854,44.888888888888886,25.5,42.666666666666664,32.0,-1.0,35.0,23.0,34.416666666666664,30.066666666666666,41.75,33.94736842105263,35.90909090909091,30.238095238095237,41.57692307692308,26.0,18.5,37.714285714285715,38.166666666666664,44.53333333333333,26.125,36.666666666666664,46.5,-1.0,35.4,25.857142857142858,-1.0,58.9375,20.0
31.0,36.5,20.714285714285715,32.0,43.714285714285715,54.12820512820513,5.25,49.75,40.0,-1.0,41.04545454545455,34.333333333333336,20.0,22.88235294117647,62.5,54.30434782608695,64.76923076923077,30.6,49.642857142857146,28.583333333333332,58.666666666666664,39.888888888888886,48.3,51.86666666666667,64.38888888888889,47.714285714285715,41.81818181818182,20.363636363636363,28.428571428571427,43.666666666666664,40.666666666666664,46.166666666666664,6.666666666666667,45.733333333333334,31.761904761904763,43.0,52.92,27.545454545454547,31.952380952380953,55.89655172413793,26.285714285714285,24.0,36.57142857142857,29.8,48.13333333333333,27.42105263157895,41.42857142857143,44.5,16.0,40.411764705882355,17.346153846153847,52.63636363636363,71.25,-1.0
32.0,32.714285714285715,45.5,74.0,-1.0,59.75675675675676,-1.0,59.5,54.5,62.0,32.9375,32.333333333333336,22.0,24.11764705882353,47.4,56.0,46.1,86.0,49.5,39.333333333333336,50.666666666666664,55.666666666666664,53.5,43.0,27.4375,38.142857142857146,27.77777777777778,9.666666666666666,17.333333333333332,49.0,45.25,49.75,31.0,49.357142857142854,25.0,-1.0,50.1578947368421,31.0,20.8,67.2,13.0,31.0,29.8,16.0,35.38461538461539,31.416666666666668,52.142857142857146,81.66666666666667,-1.0,46.5,11.52,34.0,51.0,83.0
33.0,23.333333333333332,35.75,67.5,-1.0,48.40909090909091,46.0,49.6,52.5,-1.0,28.8,22.23076923076923,15.0,21.571428571428573,24.923076923076923,31.333333333333332,19.125,89.0,20.857142857142858,42.0,31.5,32.42857142857143,54.2,31.125,15.6,29.5,12.8,17.333333333333332,11.5,3.0,36.333333333333336,53.3,33.5,40.93333333333333,13.384615384615385,-1.0,23.352941176470587,11.2,21.954545454545453,46.85,14.0,40.0,18.333333333333332,17.0,13.818181818181818,29.7,55.25,74.0,-1.0,21.75,23.571428571428573,-1.0,23.4,-1.0
34.0,27.416666666666668,22.0,-1.0,22.0,36.375,6.75,40.75,47.0,-1.0,39.75,31.42105263157895,15.0,22.27777777777778,36.875,35.0,28.53846153846154,28.5,22.307692307692307,30.0,38.5,29.125,44.5,28.46153846153846,11.785714285714286,26.0,28.1,20.0,14.6,40.0,26.333333333333332,49.666666666666664,10.285714285714286,40.333333333333336,19.333333333333332,-1.0,30.904761904761905,26.285714285714285,32.04347826086956,39.0,34.2,31.666666666666668,26.0,14.0,20.333333333333332,31.466666666666665,4.0,39.75,43.5,18.2,27.714285714285715,25.4,23.166666666666668,-1.0
35.0,23.5,33.25,-1.0,-1.0,50.583333333333336,-1.0,56.25,38.5,-1.0,48.4,35.61538461538461,15.0,28.823529411764707,25.153846153846153,38.666666666666664,15.88888888888889,32.5,18.88888888888889,36.6,33.75,30.666666666666668,50.0,18.875,18.076923076923077,30.571428571428573,27.285714285714285,33.0,8.0,52.0,28.0,49.4,25.0,48.07142857142857,41.875,-1.0,24.823529411764707,35.833333333333336,35.0,45.833333333333336,21.0,43.0,47.6,26.0,19.923076923076923,40.42857142857143,-1.0,46.5,-1.0,31.75,29.689655172413794,-1.0,13.545454545454545,-1.0
36.0,24.857142857142858,38.75,-1.0,-1.0,54.09375,53.666666666666664,24.0,32.333333333333336,32.0,42.31578947368421,33.666666666666664,13.5,27.0,14.636363636363637,27.0,21.88888888888889,26.0,15.11111111111111,33.0,23.666666666666668,21.857142857142858,41.5,14.428571428571429,18.692307692307693,32.857142857142854,16.25,28.142857142857142,22.5,37.0,0.0,32.333333333333336,23.0,21.4,32.705882352941174,-1.0,10.933333333333334,23.3,30.571428571428573,26.714285714285715,12.0,26.333333333333332,36.5,33.0,11.5,27.23076923076923,48.0,-1.0,-1.0,30.4,24.96153846153846,-1.0,21.2,-1.0
37.0,18.444444444444443,22.285714285714285,48.5,12.6,58.175,19.5,27.75,27.0,-1.0,43.26923076923077,20.736842105263158,12.333333333333334,36.55555555555556,25.071428571428573,29.2,36.916666666666664,8.0,18.166666666666668,11.0,25.75,14.5,28.666666666666668,13.583333333333334,29.8,19.333333333333332,22.6,20.5,25.6,44.666666666666664,5.0,33.0,8.4,29.75,16.6875,-1.0,21.125,28.666666666666668,25.333333333333332,36.09090909090909,18.857142857142858,4.0,35.0,19.666666666666668,9.833333333333334,18.571428571428573,30.5,19.0,15.0,13.8,22.076923076923077,16.545454545454547,33.916666666666664,60.0
38.0,32.42857142857143,21.75,54.666666666666664,32.0,63.666666666666664,43.0,17.0,-1.0,-1.0,37.1,15.923076923076923,10.0,36.5,33.53846153846154,37.75,41.4,34.666666666666664,28.0,45.0,1.5,7.4,20.0,20.714285714285715,27.8125,26.2,32.666666666666664,33.7,27.0,50.333333333333336,0.0,35.5,13.0,23.0,4.111111111111111,33.0,24.555555555555557,25.625,22.4,10.666666666666666,17.0,11.5,12.0,22.25,17.666666666666668,30.333333333333332,-1.0,-1.0,-1.0,11.666666666666666,19.346153846153847,-1.0,35.30769230769231,-1.0
39.0,32.714285714285715,26.0,69.0,-1.0,60.0,49.5,18.0,-1.0,-1.0,43.5,36.5625,17.0,17.933333333333334,51.3125,47.1875,35.9,38.0,39.0,28.666666666666668,14.666666666666666,22.0,29.5,33.8,24.3125,21.8,34.55555555555556,24.428571428571427,25.0,42.0,0.0,40.0,23.0,36.0,14.928571428571429,33.0,40.10526315789474,23.333333333333332,17.6,37.75,12.0,13.0,27.75,27.333333333333332,26.75,33.5,-1.0,39.0,-1.0,17.0,19.22222222222222,-1.0,33.166666666666664,-1.0
40.0,26.083333333333332,25.428571428571427,46.0,16.0,51.3125,4.75,37.75,40.666666666666664,-1.0,41.285714285714285,34.666666666666664,9.5,19.4375,43.411764705882355,47.714285714285715,44.0,31.4,34.142857142857146,25.0,38.4,32.142857142857146,39.18181818181818,50.46666666666667,30.055555555555557,30.666666666666668,25.727272727272727,21.0,21.0,34.5,34.0,48.0,7.166666666666667,39.625,21.0625,38.5,45.72,27.666666666666668,38.43478260869565,45.535714285714285,18.0,25.5,29.25,34.5,27.90909090909091,37.857142857142854,4.0,44.333333333333336,16.5,22.923076923076923,26.0,33.44444444444444,45.07142857142857,10.0
41.0,28.166666666666668,20.0,-1.0,-1.0,50.416666666666664,43.0,44.6,33.0,-1.0,38.76923076923077,32.1875,17.0,30.8,47.875,42.625,45.6,33.75,27.666666666666668,41.0,33.0,25.0,44.5,35.2,36.3125,37.8,40.333333333333336,30.88888888888889,25.0,33.0,22.0,36.57142857142857,26.0,34.13333333333333,27.1875,28.0,28.94736842105263,37.0,45.27272727272727,39.476190476190474,19.0,27.5,37.166666666666664,26.666666666666668,22.166666666666668,40.27272727272727,-1.0,45.5,-1.0,25.0,31.896551724137932,-1.0,48.42857142857143,-1.0
42.0,23.0,38.25,16.0,31.0,54.0,41.0,42.25,35.0,-1.0,35.388888888888886,28.8125,11.0,33.06666666666667,46.666666666666664,47.93333333333333,40.9,-1.0,40.1,32.333333333333336,48.0,26.285714285714285,46.9,38.81818181818182,22.6,29.666666666666668,29.5,33.5,8.0,25.0,34.333333333333336,37.6,10.0,41.4,21.466666666666665,-1.0,46.473684210526315,23.0,44.13636363636363,42.44,32.0,20.666666666666668,28.75,17.0,20.416666666666668,25.0,44.5,53.0,-1.0,29.8,27.423076923076923,20.0,49.8,-1.0
43.0,24.416666666666668,14.142857142857142,44.5,13.0,55.357142857142854,11.0,35.5,48.0,34.0,34.54545454545455,28.047619047619047,10.5,33.88235294117647,42.0625,50.85,30.5,27.25,40.38461538461539,28.23076923076923,19.5,37.125,39.666666666666664,45.266666666666666,16.666666666666668,27.5,25.727272727272727,21.727272727272727,12.2,41.5,8.0,34.44444444444444,8.2,37.0,12.333333333333334,-1.0,48.72,25.428571428571427,44.95652173913044,49.88461538461539,32.0,20.0,28.25,21.0,26.0,16.466666666666665,39.25,27.5,25.0,22.428571428571427,26.77777777777778,50.27272727272727,38.38461538461539,10.0
44.0,19.714285714285715,36.25,59.0,-1.0,53.38235294117647,44.2,29.75,34.0,-1.0,48.78260869565217,18.533333333333335,22.0,31.75,30.0,36.54545454545455,24.444444444444443,-1.0,22.8,5.0,32.333333333333336,19.0,35.333333333333336,36.6,22.357142857142858,14.0,13.714285714285714,35.5,16.0,38.0,27.666666666666668,36.25,42.666666666666664,32.0,14.928571428571429,33.0,27.65,16.0,38.18181818181818,35.09090909090909,16.0,12.0,22.5,28.75,11.083333333333334,23.363636363636363,60.0,54.0,-1.0,13.5,25.85185185185185,-1.0,17.09090909090909,-1.0
45.0,23.166666666666668,45.75,63.5,-1.0,53.3421052631579,67.16666666666667,16.0,-1.0,-1.0,41.588235294117645,19.285714285714285,29.5,22.4,37.30769230769231,38.0,33.0,-1.0,29.6,10.0,23.666666666666668,16.0,36.0,28.666666666666668,28.0,27.333333333333332,17.4,17.666666666666668,14.0,46.333333333333336,0.0,28.0,37.5,30.75,9.538461538461538,-1.0,26.65,17.0,26.238095238095237,20.6,11.0,12.5,13.0,25.0,19.857142857142858,31.785714285714285,-1.0,-1.0,-1.0,20.666666666666668,17.347826086956523,33.0,30.46153846153846,-1.0
