congress_number,icpsr_id,state_code,congress_district,state_name,party_code,occupancy,last_means_of_office,name,x_dimension,alt_dimension,log_likelihood,num_votes,num_classification_factors,geometric_mean_probability
90,10760,13,25,NEW YOR,100,0,1,OTTINGER,-0.391,-0.771,-178.94621,358,67,0.607
90,10618,13,26,NEW YOR,200,0,1,REID  O.,-0.068,-0.998,-100.69406,362,50,0.757
90,10718,13,27,NEW YOR,100,0,1,DOW,-0.562,-0.236,-76.34065,329,28,0.793
90,10764,13,28,NEW YOR,100,0,1,RESNICK,-0.522,-0.257,-20.53486,160,8,0.88
90,11009,13,29,NEW YOR,200,0,1,BUTTON,-0.028,-0.995,-99.49189,320,43,0.733
90,10530,13,30,NEW YOR,200,0,1,KING  C.J.,0.322,0.017,-96.04893,359,43,0.765
90,10749,13,31,NEW YOR,200,0,1,MCEWEN,0.234,-0.052,-129.94635,325,59,0.67
90,7467,13,32,NEW YOR,200,0,1,PIRNIE,0.141,-0.251,-100.85335,350,47,0.75
90,7995,13,33,NEW YOR,200,0,1,ROBISON,0.263,-0.755,-120.6087,363,50,0.717
90,10733,13,34,NEW YOR,100,0,1,HANLEY,-0.306,0.147,-73.70066,373,29,0.821
90,9017,13,35,NEW YOR,100,0,1,STRATTON,-0.139,0.208,-155.92307,323,69,0.617
90,10596,13,36,NEW YOR,200,0,1,HORTON,-0.004,-0.359,-125.01446,365,59,0.71
90,10712,13,37,NEW YOR,200,0,1,CONABLE,0.371,-0.658,-124.37013,362,57,0.709
90,3670,13,38,NEW YOR,200,0,1,GOODELL,0.253,-0.967,-101.51695,310,48,0.721
90,10748,13,39,NEW YOR,100,0,1,MCCARTHY,-0.286,-0.597,-82.07422,350,34,0.791
90,10771,13,40,NEW YOR,200,0,1,SMITH  H.P.,0.23,-0.503,-104.80458,346,45,0.739
90,2752,13,41,NEW YOR,100,0,1,DULSKI,-0.25,0.098,-95.787,376,38,0.775
90,10788,47,1,NORTH C,100,0,1,JONES  W.,-0.259,0.941,-178.09447,343,95,0.595
90,3321,47,2,NORTH C,100,0,1,FOUNTAIN,-0.041,0.73,-104.04222,342,41,0.738
90,10527,47,3,NORTH C,100,0,1,HENDERSON,-0.108,0.982,-99.41891,355,55,0.756
90,11018,47,4,NORTH C,200,0,1,GARDNER,0.326,0.447,-67.31182,281,27,0.787
90,11017,47,5,NORTH C,100,0,1,GALIFIANAKI,-0.15,0.563,-113.08556,358,52,0.729
90,10531,47,6,NORTH C,100,0,1,KORNEGAY,-0.067,0.851,-88.634,342,36,0.772
90,5606,47,7,NORTH C,100,0,1,LENNON,0.048,0.941,-112.19657,379,54,0.744
90,5019,47,8,NORTH C,200,0,1,JONAS,0.304,0.321,-127.37868,360,62,0.702
90,10574,47,9,NORTH C,200,0,1,BROYHILL  J,0.269,0.021,-129.88902,375,56,0.707
90,10060,47,10,NORTH C,100,0,1,WHITENER,-0.028,1,-104.33896,357,48,0.747
90,9230,47,11,NORTH C,100,0,1,TAYLOR,-0.069,0.635,-112.7912,373,47,0.739
90,10569,36,1,NORTH D,200,0,1,ANDREWS  M.,0.087,-0.024,-139.05195,365,67,0.683
90,11024,36,2,NORTH D,200,0,1,KLEPPE,0.26,0.052,-109.86472,360,53,0.737
90,10630,24,1,OHIO,200,0,1,TAFT,0.278,-0.789,-116.53556,329,53,0.702
90,10510,24,2,OHIO,200,0,1,CLANCY,0.403,-0.002,-95.59473,346,34,0.759
90,11054,24,3,OHIO,200,0,1,WHALEN,-0.139,-0.714,-111.72344,376,53,0.743
90,6204,24,4,OHIO,200,0,1,MCCULLOCH,0.287,-0.237,-116.31302,339,43,0.71
90,5495,24,5,OHIO,200,0,1,LATTA,0.391,-0.084,-136.62095,366,58,0.688
90,10525,24,6,OHIO,200,0,1,HARSHA,0.188,0.122,-126.64767,345,57,0.693
90,10786,24,7,OHIO,200,0,1,BROWN  C.,0.3,-0.284,-92.57814,348,37,0.766
90,680,24,8,OHIO,200,0,1,BETTS,0.359,-0.03,-86.27512,369,41,0.792
90,267,24,9,OHIO,100,0,1,ASHLEY,-0.35,-0.049,-85.17482,304,35,0.756
90,11034,24,10,OHIO,200,0,1,MILLER  C.,0.416,-0.304,-136.99527,388,63,0.703
90,10773,24,11,OHIO,200,0,1,STANTON,0.135,-0.31,-100.24519,375,39,0.765
90,2533,24,12,OHIO,200,0,1,DEVINE,0.502,0.074,-86.08205,362,34,0.788
90,10539,24,13,OHIO,200,0,1,MOSHER,0.177,-0.984,-128.93167,347,52,0.69
90,310,24,14,OHIO,200,0,1,AYRES,0.139,-0.353,-92.3597,340,40,0.762
90,11058,24,15,OHIO,200,0,1,WYLIE,0.23,-0.13,-104.35607,373,47,0.756
90,891,24,16,OHIO,200,0,1,BOW,0.373,-0.098,-107.04322,306,54,0.705
90,10502,24,17,OHIO,200,0,1,ASHBROOK,0.612,0.239,-71.29772,332,32,0.807
90,4247,24,18,OHIO,100,0,1,HAYS,-0.304,0.355,-90.55812,297,42,0.737
90,5301,24,19,OHIO,100,0,1,KIRWAN,-0.38,0.063,-53.41459,333,19,0.852
90,3092,24,20,OHIO,100,0,1,FEIGHAN,-0.3,0.014,-61.02708,354,22,0.842
90,9623,24,21,OHIO,100,0,1,VANIK,-0.366,-0.374,-107.4838,357,50,0.74
90,837,24,22,OHIO,200,0,1,BOLTON,0.228,-0.461,-106.90177,324,48,0.719
90,6548,24,23,OHIO,200,0,1,MINSHALL,0.312,-0.192,-129.19219,319,61,0.667
90,11028,24,24,OHIO,200,0,1,LUKENS,0.459,-0.273,-94.20149,302,43,0.732
90,590,53,1,OKLAHOM,200,0,1,BELCHER,0.275,0.173,-74.99031,357,31,0.811
90,2854,53,2,OKLAHOM,100,0,1,EDMONDSON,-0.34,0.582,-74.58226,370,25,0.817
90,62,53,3,OKLAHOM,100,0,1,ALBERT,-0.392,0.591,-62.78988,383,21,0.849
90,8866,53,4,OKLAHOM,100,0,1,STEED,-0.279,0.776,-99.74232,348,41,0.751
90,4891,53,5,OKLAHOM,100,0,1,JARMAN,-0.017,0.592,-108.63873,373,48,0.747
90,11049,53,6,OKLAHOM,200,0,1,SMITH  J.,0.218,0.385,-70.15462,352,26,0.819
90,10785,72,1,OREGON,200,0,1,WYATT,0.103,-0.141,-120.3423,338,57,0.7
90,9551,72,2,OREGON,100,0,1,ULLMAN,-0.367,0.405,-104.18786,332,45,0.731
90,3775,72,3,OREGON,100,0,1,GREEN  E.,-0.243,0.236,-118.89056,302,50,0.675
90,11011,72,4,OREGON,200,0,1,DELLENBACK,0.282,-0.795,-146.8009,363,68,0.667
90,465,14,1,PENNSYL,100,0,1,BARRETT,-0.469,0.098,-51.04497,323,19,0.854
90,6936,14,2,PENNSYL,100,0,1,NIX,-0.536,0.141,-53.366,332,19,0.852
90,1368,14,3,PENNSYL,100,0,1,BYRNE,-0.435,0.112,-54.10158,368,20,0.863
90,11014,14,4,PENNSYL,100,0,1,EILBERG,-0.443,0.084,-62.67394,354,26,0.838
90,10591,14,5,PENNSYL,100,0,1,GREEN  W.,-0.415,-0.415,-50.28586,348,17,0.865
90,7844,14,6,PENNSYL,100,0,1,RHODES  G.,-0.369,-0.026,-50.40777,331,16,0.859
90,11056,14,7,PENNSYL,200,0,1,WILLIAMS  L,0.197,-0.052,-98.81778,369,33,0.765
90,11001,14,8,PENNSYL,200,0,1,BIESTER,0.035,-0.746,-105.81302,374,55,0.754
90,10782,14,9,PENNSYL,200,0,1,WATKINS,0.285,0.02,-101.18283,326,51,0.733
90,10607,14,10,PENNSYL,200,0,1,MCDADE,0.093,-0.355,-99.15002,367,48,0.763
90,3224,14,11,PENNSYL,100,0,1,FLOOD,-0.377,0.344,-65.77487,339,19,0.824
90,9975,14,12,PENNSYL,200,0,1,WHALLEY,0.191,-0.086,-100.88129,345,36,0.746
90,10557,14,13,PENNSYL,200,0,1,SCHWEIKER,0.029,-0.575,-85.55506,313,39,0.761
90,6661,14,14,PENNSYL,100,0,1,MOORHEAD,-0.416,-0.004,-54.86754,332,22,0.848
90,10620,14,15,PENNSYL,100,0,1,ROONEY  F.,-0.35,0.181,-66.44241,339,29,0.822
90,11016,14,16,PENNSYL,200,0,1,ESHLEMAN,0.276,-0.156,-120.09548,369,56,0.722
90,8268,14,17,PENNSYL,200,0,1,SCHNEEBELI,0.389,-0.446,-148.92025,384,78,0.679
90,2065,14,18,PENNSYL,200,0,1,CORBETT,0.071,-0.529,-97.91068,349,47,0.755
90,10521,14,19,PENNSYL,200,0,1,GOODLING,0.455,0.018,-102.12399,383,40,0.766
90,4518,14,20,PENNSYL,100,0,1,HOLLAND,-0.479,0.09,-29.15506,186,12,0.855
90,2513,14,21,PENNSYL,100,0,1,DENT,-0.384,0.445,-63.94998,308,22,0.813
90,8247,14,22,PENNSYL,200,0,1,SAYLOR,0.133,-0.104,-197.82938,332,90,0.551
90,10598,14,23,PENNSYL,200,0,1,JOHNSON  A.,0.197,-0.021,-105.31945,369,46,0.752
90,10778,14,24,PENNSYL,100,0,1,VIGORITO,-0.311,0.216,-90.66846,366,39,0.781
90,1763,14,25,PENNSYL,100,0,1,CLARK,-0.292,0.261,-83.08948,324,38,0.774
90,6685,14,26,PENNSYL,100,0,1,MORGAN,-0.396,0.226,-56.55377,357,23,0.853
90,3409,14,27,PENNSYL,200,0,1,FULTON  J.,0.012,-0.503,-136.98692,375,64,0.694
90,10561,5,1,RHODE I,100,0,1,ST. GERMAIN,-0.355,-0.091,-62.62003,344,25,0.834
90,11061,5,2,RHODE I,100,2,2,TIERNAN,-0.394,-0.025,-58.10514,329,23,0.838
90,7925,48,1,SOUTH C,100,0,1,RIVERS,-0.089,0.996,-73.41047,310,30,0.789
90,10634,48,2,SOUTH C,200,0,1,WATSON,0.241,0.634,-86.34736,353,40,0.783
90,2672,48,3,SOUTH C,100,0,1,DORN,-0.017,0.942,-103.7362,347,52,0.742
90,270,48,4,SOUTH C,100,0,1,ASHMORE,0.066,0.998,-76.48944,307,33,0.779
90,10728,48,5,SOUTH C,100,0,1,GETTYS,-0.122,0.942,-79.15733,319,34,0.78
90,6353,48,6,SOUTH C,100,0,1,MCMILLAN,-0.05,0.999,-80.80895,324,39,0.779
90,10548,37,1,SOUTH D,200,0,1,REIFEL,0.16,-0.04,-146.85947,352,66,0.659
90,672,37,2,SOUTH D,200,0,1,BERRY,0.325,0.161,-105.14542,324,43,0.723
90,10616,54,1,TENNESS,200,0,1,QUILLEN,0.246,0.23,-117.95876,349,53,0.713
90,10719,54,2,TENNESS,200,0,1,DUNCAN,0.194,0.21,-136.99682,387,67,0.702
90,10571,54,3,TENNESS,200,0,1,BROCK,0.345,-0.177,-108.4528,335,50,0.723
90,3034,54,4,TENNESS,100,0,1,EVINS,-0.343,0.886,-66.35687,249,29,0.766
90,10586,54,5,TENNESS,100,0,1,FULTON  R.,-0.332,0.312,-87.21984,318,36,0.76
90,10701,54,6,TENNESS,100,0,1,ANDERSON  W,-0.356,0.422,-61.38645,298,24,0.814
90,11003,54,7,TENNESS,100,0,1,BLANTON,-0.279,0.834,-93.72882,324,40,0.749
90,3028,54,8,TENNESS,100,0,1,EVERETT,-0.214,0.977,-92.57967,314,36,0.745
90,11025,54,9,TENNESS,200,0,1,KUYKENDALL,0.246,0.193,-94.23661,341,41,0.759
90,7232,49,1,TEXAS,100,0,1,PATMAN,-0.396,0.855,-77.88882,307,26,0.776
90,2700,49,2,TEXAS,100,0,1,DOWDY,0.086,0.996,-96.0677,353,45,0.762
90,10615,49,3,TEXAS,100,1,1,POOL,0.027,1,-70.37205,228,33,0.734
90,11066,49,3,TEXAS,200,2,2,COLLINS,0.679,0.122,-10.77656,42,5,0.774
90,10550,49,4,TEXAS,100,0,1,ROBERTS,-0.131,0.991,-106.71255,366,42,0.747
90,10707,49,5,TEXAS,100,0,1,CABELL,-0.195,0.981,-111.04738,337,52,0.719
90,9241,49,6,TEXAS,100,0,1,TEAGUE  O.,-0.102,0.995,-111.17953,288,50,0.68
90,11008,49,7,TEXAS,200,0,1,BUSH,0.196,-0.02,-95.74936,341,46,0.755
90,11013,49,8,TEXAS,100,0,1,ECKHARDT,-0.547,-0.06,-65.40357,350,25,0.83
90,1077,49,9,TEXAS,100,0,1,BROOKS,-0.407,0.725,-62.5842,355,21,0.838
90,10614,49,10,TEXAS,100,0,1,PICKLE,-0.218,0.523,-112.18359,330,40,0.712
90,7498,49,11,TEXAS,100,0,1,POAGE,-0.082,0.997,-117.86999,345,54,0.711
90,10391,49,12,TEXAS,100,0,1,WRIGHT,-0.383,0.672,-67.50283,310,24,0.804
90,10546,49,13,TEXAS,100,0,1,PURCELL,-0.257,0.966,-83.51282,299,36,0.756
90,10446,49,14,TEXAS,100,0,1,YOUNG,-0.342,0.89,-88.29436,347,39,0.775
90,10716,49,15,TEXAS,100,0,1,DE LA GARZA,-0.255,0.757,-92.18462,333,37,0.758
90,10783,49,16,TEXAS,100,0,1,WHITE,-0.137,0.601,-104.24895,374,47,0.757
90,1282,49,17,TEXAS,100,0,1,BURLESON,0.002,1,-101.39626,362,47,0.756
90,11062,49,18,TEXAS,200,0,1,PRICE  R.,0.304,0.523,-86.76356,379,34,0.795
90,5924,49,19,TEXAS,100,0,1,MAHON,-0.168,0.867,-142.27982,383,72,0.69
90,10520,49,20,TEXAS,100,0,1,GONZALEZ,-0.538,0.558,-86.65458,388,37,0.8
90,3171,49,21,TEXAS,100,0,1,FISHER,0.038,0.987,-86.39309,335,39,0.773
90,1577,49,22,TEXAS,100,0,1,CASEY,-0.098,0.783,-120.05444,343,55,0.705
90,11023,49,23,TEXAS,100,0,1,KAZEN,-0.219,0.747,-116.68793,373,58,0.731
90,10576,67,1,UTAH,200,0,1,BURTON  L.,0.179,0.013,-93.95778,326,38,0.75
90,10600,67,2,UTAH,200,1,1,LLOYD,0.228,-0.184,-113.959,346,44,0.719
90,10562,6,1,VERMONT,200,0,1,STAFFORD,0.055,-0.695,-101.59501,355,46,0.751
90,2706,40,1,VIRGINI,100,0,1,DOWNING,-0.065,0.741,-117.95478,357,60,0.719
90,4064,40,2,VIRGINI,100,0,1,HARDY,-0.152,0.8,-86.53636,297,42,0.747
90,10767,40,3,VIRGINI,100,0,1,SATTERFIELD,0.265,0.831,-111.16372,364,48,0.737
90,2,40,4,VIRGINI,100,0,1,ABBITT,0.09,0.972,-83.21027,315,34,0.768
90,9494,40,5,VIRGINI,100,0,1,TUCK,0.166,0.986,-73.15158,352,27,0.812
90,7500,40,6,VIRGINI,200,0,1,POFF,0.265,0.202,-96.59365,386,46,0.779
90,10603,40,7,VIRGINI,100,0,1,MARSH,0.101,0.566,-126.36587,386,53,0.721
90,11048,40,8,VIRGINI,200,0,1,SCOTT,0.422,0.385,-117.76146,366,50,0.725
90,9802,40,9,VIRGINI,200,0,1,WAMPLER,0.146,0.212,-134.74274,368,63,0.693
90,1154,40,10,VIRGINI,200,0,1,BROYHILL  J,0.159,0.223,-108.09638,370,52,0.747
90,7313,73,1,WASHING,200,0,1,PELLY,0.187,-0.368,-111.62688,355,52,0.73
90,10756,73,2,WASHING,100,0,1,MEEDS,-0.453,0.149,-60.97063,363,19,0.845
90,4043,73,3,WASHING,100,0,1,HANSEN  J.,-0.394,0.273,-52.55731,309,20,0.844
90,6101,73,4,WASHING,200,0,1,MAY,0.173,-0.1,-99.99825,352,44,0.753
90,10726,73,5,WASHING,100,0,1,FOLEY,-0.354,0.192,-141.35534,369,59,0.682
90,10738,73,6,WASHING,100,0,1,HICKS,-0.414,0.377,-121.14341,357,52,0.712
90,10700,73,7,WASHING,100,0,1,ADAMS,-0.396,-0.127,-94.09446,353,37,0.766
90,6626,56,1,WEST VI,200,0,1,MOORE,0.14,-0.07,-114.56829,280,53,0.664
90,8824,56,2,WEST VI,100,0,1,STAGGERS,-0.345,0.326,-81.67744,342,37,0.788
90,8564,56,3,WEST VI,100,0,1,SLACK,-0.281,0.568,-100.01473,363,40,0.759
90,4276,56,4,WEST VI,100,0,1,HECHLER,-0.31,-0.292,-116.22272,388,53,0.741
90,10744,56,5,WEST VI,100,0,1,KEE,-0.365,0.555,-67.72938,360,26,0.829
90,10556,25,1,WISCONS,200,0,1,SCHADEBERG,0.386,-0.041,-81.67087,362,31,0.798
90,5101,25,2,WISCONS,100,0,1,KASTENMEIER,-0.514,-0.452,-104.78089,377,44,0.757
90,10564,25,3,WISCONS,200,0,1,THOMSON,0.233,-0.061,-114.66097,362,49,0.729
90,10463,25,4,WISCONS,100,0,1,ZABLOCKI,-0.355,0.293,-83.02987,366,35,0.797
90,7824,25,5,WISCONS,100,0,1,REUSS,-0.481,-0.278,-65.85321,361,28,0.833
90,11051,25,6,WISCONS,200,0,1,STEIGER  W.,0.336,-0.76,-119.16629,378,50,0.73
90,5410,25,7,WISCONS,200,0,1,LAIRD,0.416,-0.305,-119.60019,352,62,0.712
90,1371,25,8,WISCONS,200,0,1,BYRNES,0.328,-0.236,-134.83112,365,69,0.691
90,2383,25,9,WISCONS,200,0,1,DAVIS  G.,0.433,-0.196,-127.82309,364,59,0.704
90,7046,25,10,WISCONS,200,0,1,O'KONSKI,0.067,0.043,-243.08295,336,102,0.485
90,4139,68,1,WYOMING,200,0,1,HARRISON,0.269,0.077,-108.2394,331,52,0.721
90,8764,41,0,ALABAMA,100,0,1,SPARKMAN,-0.204,0.795,-145.05559,460,64,0.73
90,4418,41,0,ALABAMA,100,0,1,HILL,-0.265,0.851,-141.87326,487,58,0.747
90,3864,81,0,ALASKA,100,0,1,GRUENING,-0.689,0.724,-171.61532,457,86,0.687
90,486,81,0,ALASKA,100,0,1,BARTLETT,-0.495,0.484,-184.52055,450,91,0.664
90,4227,61,0,ARIZONA,100,0,1,HAYDEN,-0.221,0.334,-144.57671,360,63,0.669
90,10804,61,0,ARIZONA,200,0,1,FANNIN,0.512,0.028,-123.88009,516,60,0.787
90,3388,42,0,ARKANSA,100,0,1,FULBRIGHT,-0.38,0.925,-152.89559,347,68,0.644
90,6151,42,0,ARKANSA,100,0,1,MCCLELLAN,0.017,0.962,-109.32211,468,49,0.792
90,5372,71,0,CALIFOR,200,0,1,KUCHEL,0.098,-0.61,-181.26972,503,85,0.697
90,10814,71,0,CALIFOR,200,0,1,MURPHY,0.341,-0.251,-156.54501,513,65,0.737
90,10514,62,0,COLORAD,200,0,1,DOMINICK,0.369,-0.434,-167.7422,513,80,0.721
90,142,62,0,COLORAD,200,0,1,ALLOTT,0.308,-0.445,-140.28168,501,62,0.756
90,2636,1,0,CONNECT,100,0,1,DODD,-0.216,-0.034,-218.4129,418,92,0.593
90,7847,1,0,CONNECT,100,0,1,RIBICOFF,-0.313,-0.328,-204.2899,480,95,0.653
90,823,11,0,DELAWAR,200,0,1,BOGGS,0.21,-0.673,-174.68507,517,83,0.713
90,10163,11,0,DELAWAR,200,0,1,WILLIAMS  J,0.603,-0.442,-199.5966,515,100,0.679
90,8593,43,0,FLORIDA,100,0,1,SMATHERS,-0.143,0.714,-160.80393,374,70,0.651
90,4520,43,0,FLORIDA,100,0,1,HOLLAND,0.009,0.599,-187.74332,518,96,0.696
90,8138,44,0,GEORGIA,100,0,1,RUSSELL,0.005,1,-107.32538,397,51,0.763
90,9174,44,0,GEORGIA,100,0,1,TALMADGE,-0.091,0.996,-88.38017,383,39,0.794
90,3255,82,0,HAWAII,200,0,1,FONG,0.165,-0.515,-211.28096,465,98,0.635
90,4812,82,0,HAWAII,100,0,1,INOUYE,-0.319,0.062,-108.60712,399,42,0.762
90,1721,63,0,IDAHO,100,0,1,CHURCH,-0.384,0.31,-191.59577,388,95,0.61
90,10807,63,0,IDAHO,200,0,1,JORDAN  L.,0.373,-0.36,-143.42695,509,71,0.754
90,2609,21,0,ILLINOI,200,0,1,DIRKSEN,0.317,-0.498,-175.07882,487,80,0.698
90,11205,21,0,ILLINOI,200,0,1,PERCY,0.099,-0.861,-156.20997,496,68,0.73
90,4154,22,0,INDIANA,100,0,1,HARTKE,-0.42,0.238,-185.551,403,84,0.631
90,10800,22,0,INDIANA,100,0,1,BAYH,-0.408,0.042,-162.79623,446,81,0.694
90,10812,31,0,IOWA,200,0,1,MILLER,0.326,-0.418,-187.58139,517,82,0.696
90,4382,31,0,IOWA,200,0,1,HICKENLOOPE,0.372,-0.316,-126.62282,479,47,0.768
90,1510,32,0,KANSAS,200,0,1,CARLSON,0.232,-0.243,-137.12777,426,66,0.725
90,10817,32,0,KANSAS,200,0,1,PEARSON,0.134,-0.47,-169.6391,510,73,0.717
90,2052,51,0,KENTUCK,200,0,1,COOPER,0.07,-0.408,-254.73214,430,124,0.553
90,6745,51,0,KENTUCK,200,0,1,MORTON,0.2,-0.4,-142.50237,364,68,0.676
90,2901,45,0,LOUISIA,100,0,1,ELLENDER,-0.089,0.996,-180.96282,494,81,0.693
90,5767,45,0,LOUISIA,100,0,1,LONG  R.,-0.18,0.873,-157.50806,465,74,0.713
90,6831,2,0,MAINE,100,0,1,MUSKIE,-0.379,-0.052,-108.99582,409,53,0.766
90,8666,2,0,MAINE,200,0,1,SMITH,0.1,-0.378,-236.72263,519,125,0.634
90,1018,52,0,MARYLAN,100,0,1,BREWSTER,-0.251,-0.09,-171.92481,491,81,0.705
90,10824,52,0,MARYLAN,100,0,1,TYDINGS,-0.36,-0.066,-124.28706,456,58,0.761
90,11201,3,0,MASSACH,200,0,1,BROOKE,-0.1,-0.995,-173.07051,510,79,0.712
90,10808,3,0,MASSACH,100,0,1,KENNEDY  E.,-0.443,-0.49,-94.50735,408,50,0.793
90,3824,23,0,MICHIGA,200,0,1,GRIFFIN,0.327,-0.68,-181.36937,451,92,0.669
90,4148,23,0,MICHIGA,100,0,1,HART,-0.475,-0.358,-125.8887,494,54,0.775
90,10813,33,0,MINNESO,100,0,1,MONDALE,-0.439,-0.217,-92.13241,447,40,0.814
90,6134,33,0,MINNESO,100,0,1,MCCARTHY,-0.433,0.035,-72.28563,221,30,0.721
90,8883,46,0,MISSISS,100,0,1,STENNIS,-0.056,0.998,-118.8551,496,55,0.787
90,2822,46,0,MISSISS,100,0,1,EASTLAND,0.024,1,-84.59868,432,32,0.822
90,9141,34,0,MISSOUR,100,0,1,SYMINGTON,-0.319,0.254,-183.21779,462,85,0.673
90,5756,34,0,MISSOUR,100,0,1,LONG  E.,-0.311,0.072,-84.62491,303,41,0.756
90,6442,64,0,MONTANA,100,0,1,METCALF,-0.483,0.379,-151.47193,442,72,0.71
90,5967,64,0,MONTANA,100,0,1,MANSFIELD,-0.439,0.43,-234.24254,479,110,0.613
90,2267,35,0,NEBRASK,200,0,1,CURTIS,0.492,-0.004,-92.82223,517,41,0.836
90,4660,35,0,NEBRASK,200,0,1,HRUSKA,0.446,-0.063,-99.88511,484,43,0.814
90,688,65,0,NEVADA,100,0,1,BIBLE,-0.2,0.528,-149.86154,444,70,0.714
90,1482,65,0,NEVADA,100,0,1,CANNON,-0.211,0.495,-190.67375,497,91,0.681
90,10810,4,0,NEW HAM,100,0,1,MCINTYRE,-0.279,0.068,-160.21003,455,72,0.703
90,2087,4,0,NEW HAM,200,0,1,COTTON,0.395,-0.318,-192.87487,456,100,0.655
90,1569,12,0,NEW JER,200,0,1,CASE,-0.108,-0.994,-122.33873,493,53,0.78
90,10147,12,0,NEW JER,100,0,1,WILLIAMS  H,-0.344,-0.381,-151.07711,496,69,0.737
90,165,66,0,NEW MEX,100,0,1,ANDERSON,-0.201,0.213,-160.69872,456,67,0.703
90,6611,66,0,NEW MEX,100,0,1,MONTOYA,-0.269,0.288,-129.31813,420,56,0.735
90,4898,13,0,NEW YOR,200,0,1,JAVITS,-0.124,-0.992,-98.55556,469,38,0.81
90,10809,13,0,NEW YOR,100,0,1,KENNEDY  R.,-0.472,-0.419,-82.7044,362,34,0.796
90,5073,47,0,NORTH C,100,0,1,JORDAN  B.,-0.093,0.985,-106.46591,435,47,0.783
90,2987,47,0,NORTH C,100,0,1,ERVIN,-0.041,0.999,-108.1516,485,44,0.8
90,10450,36,0,NORTH D,200,0,1,YOUNG  M.,0.172,0.187,-159.47869,490,75,0.722
90,1252,36,0,NORTH D,100,0,1,BURDICK,-0.371,0.42,-186.5979,486,97,0.681
90,10454,24,0,OHIO,100,0,1,YOUNG  S.,-0.351,-0.114,-265.18546,468,119,0.567
90,5500,24,0,OHIO,100,0,1,LAUSCHE,0.213,-0.281,-210.69927,443,109,0.622
90,6597,53,0,OKLAHOM,100,0,1,MONRONEY,-0.264,0.36,-157.41422,451,75,0.705
90,10805,53,0,OKLAHOM,100,0,1,HARRIS,-0.4,0.162,-130.9476,437,61,0.741
90,6738,72,0,OREGON,100,0,1,MORSE,-0.851,0.525,-193.65499,499,94,0.678
90,11203,72,0,OREGON,200,0,1,HATFIELD,0.056,-0.773,-257.9786,473,130,0.58
90,8301,14,0,PENNSYL,200,0,1,SCOTT,0.162,-0.823,-172.72633,509,76,0.712
90,1776,14,0,PENNSYL,100,0,1,CLARK,-0.576,-0.332,-138.89601,474,67,0.746
90,7229,5,0,RHODE I,100,0,1,PASTORE,-0.256,-0.144,-174.83426,511,73,0.71
90,10818,5,0,RHODE I,100,0,1,PELL,-0.332,-0.326,-146.61919,477,67,0.735
90,11204,48,0,SOUTH C,100,0,2,HOLLINGS,-0.293,0.925,-193.38355,472,88,0.664
90,9369,48,0,SOUTH C,200,0,1,THURMOND,0.391,0.227,-130.26746,514,62,0.776
90,6256,37,0,SOUTH D,100,0,1,MCGOVERN,-0.573,0.223,-165.8261,405,72,0.664
90,6796,37,0,SOUTH D,200,0,1,MUNDT,0.275,-0.018,-141.94168,485,61,0.746
90,11200,54,0,TENNESS,200,0,1,BAKER,0.283,-0.445,-149.84218,463,66,0.724
90,3704,54,0,TENNESS,100,0,1,GORE,-0.328,0.551,-182.83073,400,84,0.633
90,10414,49,0,TEXAS,100,0,1,YARBOROUGH,-0.416,0.51,-143.75202,421,63,0.711
90,10823,49,0,TEXAS,200,0,1,TOWER,0.444,-0.07,-143.75645,515,64,0.756
90,645,67,0,UTAH,200,0,1,BENNETT,0.447,-0.334,-155.4705,509,65,0.737
90,6754,67,0,UTAH,100,0,1,MOSS,-0.396,0.192,-164.6874,468,79,0.703
90,7637,6,0,VERMONT,200,0,1,PROUTY,0.17,-0.564,-182.88696,453,94,0.668
90,52,6,0,VERMONT,200,0,1,AIKEN,0.062,-0.435,-198.86941,455,106,0.646
90,11206,40,0,VIRGINI,100,0,1,SPONG,-0.186,0.572,-212.17383,504,112,0.656
90,10802,40,0,VIRGINI,100,0,2,BYRD  H.,0.092,0.968,-184.37693,501,89,0.692
90,5913,73,0,WASHING,100,0,1,MAGNUSON,-0.325,0.179,-145.70612,464,66,0.731
90,4851,73,0,WASHING,100,0,1,JACKSON,-0.296,0.065,-153.40791,512,62,0.741
90,7722,56,0,WEST VI,100,0,1,RANDOLPH,-0.247,0.31,-173.72798,519,65,0.716
90,1366,56,0,WEST VI,100,0,1,BYRD  R.,-0.309,0.729,-190.43699,512,82,0.689
90,7638,25,0,WISCONS,100,0,1,PROXMIRE,-0.598,0.801,-307.02954,519,142,0.553
90,10816,25,0,WISCONS,100,0,1,NELSON,-0.567,0.198,-146.05962,458,61,0.727
90,11202,68,0,WYOMING,200,0,1,HANSEN,0.489,-0.036,-97.96944,468,48,0.811
90,6249,68,0,WYOMING,100,0,1,MCGEE,-0.24,0.145,-149.98227,456,55,0.72
100,99907,99,0,USA,200,0,0,REAGAN,0.692,-0.713,-78.78682,303,35,0.771
100,15090,41,1,ALABAMA,200,1,1,CALLAHAN,0.373,0.202,-213.90442,752,107,0.752
100,10717,41,2,ALABAMA,200,0,1,DICKINSON,0.398,-0.057,-262.36918,710,111,0.691
100,11037,41,3,ALABAMA,100,0,1,NICHOLS  B,-0.042,0.872,-148.66913,674,67,0.802
